,budget,genres,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,crew,cast,keywords,month,day,market_share_genres,people_vaccinated,people_fully_vaccinated,total_boosters,New_cases,New_deaths
1051,20463962.24248996,10,30.974,1343,70,85869978.3876829,110.0,19,2464,723,318,8,17,0.0252568587389253,0.0,0.0,0.0,0.0,0.0
1052,770149.1166528478,10,5.579,457,70,2735118.575011162,87.0,19,2080,1188,1093,9,7,0.0252568587389253,0.0,0.0,0.0,0.0,0.0
1053,9241789.399834177,10,39.258,12,70,12840029.492860517,88.0,19,2370,1668,987,10,19,0.0252568587389253,0.0,0.0,0.0,0.0,0.0
1054,23104473.499585435,10,13.048,1518,33,25487295.06267492,89.0,19,1884,502,705,10,26,0.0252568587389253,0.0,0.0,0.0,0.0,0.0
1055,25304899.547165003,10,4.954,2007,70,736588.2185751643,82.0,19,2023,1052,1210,11,2,0.0252568587389253,0.0,0.0,0.0,0.0,0.0
1056,28605538.61853435,10,43.606,2113,70,78695167.99734679,84.0,19,1120,59,411,11,9,0.0252568587389253,0.0,0.0,0.0,0.0,0.0
1057,39607668.85643218,12,6.766,1301,70,6035575.011018561,105.0,19,1550,1545,104,10,5,0.0004677068145162,0.0,0.0,0.0,0.0,0.0
1058,30805964.66611392,13,56.773,2056,70,1019691222.7188368,119.0,19,749,1802,949,3,23,0.0790175803792309,0.0,0.0,0.0,0.0,0.0
1059,29705751.64232413,14,22.717,1395,24,444411060.0892404,93.0,23,2226,1115,824,3,30,0.0455743300310365,0.0,0.0,0.0,0.0,0.0
1060,11442215.44741374,14,8.574,1166,70,5412817.032310735,99.0,19,1475,276,304,4,1,0.0455743300310365,0.0,0.0,0.0,0.0,0.0
1061,3300639.071369348,14,9.772,1496,69,12606137.406559097,93.0,19,1942,593,339,9,14,0.0455743300310365,0.0,0.0,0.0,0.0,0.0
1062,77014911.66528478,14,46.729,528,70,125689035.57322793,108.0,19,2212,493,929,11,20,0.0455743300310365,0.0,0.0,0.0,0.0,0.0
1063,7701491.166528479,16,8.559,1518,70,35921015.64481409,93.0,56,1112,526,1293,5,3,0.0760745763020062,0.0,0.0,0.0,0.0,0.0
1064,83616189.80802348,16,12.368,1518,70,337807149.1872901,95.0,11,2439,598,939,6,8,0.0760745763020062,0.0,0.0,0.0,0.0,0.0
1065,48409373.04675044,16,11.553,1323,70,486961299.2875975,127.0,19,42,287,686,7,26,0.0760745763020062,0.0,0.0,0.0,0.0,0.0
1066,39607668.85643218,16,11.259,1343,70,121023432.6168761,102.0,19,1146,1481,1028,9,28,0.0760745763020062,0.0,0.0,0.0,0.0,0.0
1067,44008520.951591305,18,18.732,1343,70,129825136.80719437,104.0,19,772,630,939,8,1,0.0100603672507395,0.0,0.0,0.0,0.0,0.0
1068,73885871.62699628,0,6.732,1518,70,30795065.539457876,115.0,19,1132,493,148,1,18,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1069,29554348.65079851,0,14.338,2178,70,73449227.23592976,107.0,19,1891,1244,104,1,18,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1070,50664597.68708316,0,18.536,8,70,176338043.58684698,122.0,19,1256,1676,1166,1,31,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1071,33776398.45805544,0,4.393,1831,70,9308201.216266291,91.0,19,770,1671,850,2,1,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1072,50664597.68708316,0,11.598,1989,70,138473702.4005874,111.0,19,1086,1515,333,3,8,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1073,61219722.20522548,0,26.216,817,70,125626933.68806218,105.0,19,2392,304,147,3,19,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1074,54886647.49434009,0,7.419,915,70,26292325.416914888,116.0,19,1034,1231,660,4,5,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1075,29554348.65079851,0,10.415,144,70,83751030.87666157,91.0,19,1101,2056,282,4,12,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1076,137216618.7358502,0,11.265,2062,70,36347795.6726672,100.0,19,1567,304,1011,5,23,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1077,12666149.42177079,0,6.671,1151,70,1835166.7243468156,107.0,19,2284,1393,104,6,8,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1078,101329195.37416632,0,20.717,1343,70,824342364.5032027,143.0,4,1294,1216,386,6,14,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1079,88663045.95239553,0,11.885,2178,70,98593425.31645843,108.0,19,1072,2143,810,6,21,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1080,215324540.17010343,0,59.626,2062,20,1097732949.8868015,137.0,19,942,174,304,7,3,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1081,54886647.49434009,0,18.303,8,70,382298512.1555847,84.0,19,1043,367,1049,7,31,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1082,21110249.036284648,0,20.54,2062,70,18297696.780781988,90.0,18,1521,424,888,8,9,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1083,16888199.22902772,0,22.141,1468,70,4803757.496626079,79.0,37,1475,565,1308,8,23,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1084,48553572.78345469,0,16.631,1100,70,15694891.737654043,98.0,19,2177,1545,282,8,23,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1085,31665373.554426976,0,4.598,1009,70,2495807.745887536,111.0,19,1104,116,626,9,10,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1086,23221273.939913116,0,7.309,1395,70,16888199.22902772,88.0,19,315,818,153,10,4,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1087,25332298.84354158,0,11.09,2041,33,23221273.939913116,103.0,37,1262,1182,41,12,14,0.2800778998324224,0.0,0.0,0.0,0.0,0.0
1088,147771743.25399256,1,32.15,92,70,635112397.3811418,142.0,19,2256,591,456,4,10,0.057866444182304,0.0,0.0,0.0,0.0,0.0
1089,23221273.939913116,1,25.436,1604,70,5927449.7197528,98.0,19,2458,1555,621,8,2,0.057866444182304,0.0,0.0,0.0,0.0,0.0
1090,23221273.939913116,1,6.437,2087,11,17335635.17940158,101.0,14,295,1346,959,9,5,0.057866444182304,0.0,0.0,0.0,0.0,0.0
1091,84440996.14513859,3,9.558,135,70,17901054.200614333,94.0,19,449,376,1074,2,14,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1092,48553572.78345469,3,7.709,2113,70,110801459.1128679,97.0,19,542,1049,690,2,15,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1093,8444099.61451386,3,12.957,2140,20,3787573.4387664446,99.0,23,1005,569,1154,4,17,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1094,14329637.04583002,3,8.768,1395,69,29297508.69487365,103.0,19,185,1728,585,4,19,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1095,73885871.62699628,3,11.695,1044,70,49741480.27312489,109.0,19,1121,2078,556,4,26,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1096,73885871.62699628,3,10.922,2056,70,134493396.6101695,100.0,19,725,242,582,5,17,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1097,21110249.036284648,3,10.395,1474,70,53189909.1170238,105.0,19,2210,405,81,6,7,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1098,56997672.39796855,3,12.271,1395,70,377944791.3920137,114.0,19,2040,249,1134,6,7,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1099,48553572.78345469,3,22.314,1518,70,183512262.50365785,85.0,19,554,1308,1276,6,28,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1100,31665373.554426976,3,15.394,954,70,69040436.16569786,90.0,56,287,1062,1122,7,3,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1101,48553.57278345469,3,5.584,557,70,2592566.5723453467,97.0,19,1934,1807,774,7,5,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1102,35887423.361683905,3,8.818,923,70,9719008.773537297,107.0,19,1803,656,549,7,19,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1103,18999224.132656183,3,16.001,2237,69,12991118.484410452,117.0,19,1078,1067,566,8,1,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1104,37998448.265312366,3,11.182,838,30,24609030.046184912,77.0,19,756,742,200,8,2,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1105,42220498.072569296,3,14.368,2184,70,115749139.95434864,104.0,19,1547,1515,35,8,2,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1106,35908533.61072019,3,10.312,2113,70,52653117.70452916,96.0,19,1650,1434,1296,8,9,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1107,25332298.84354158,3,10.81,229,30,31495583.82142813,118.0,19,46,1828,364,8,14,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1108,2955434.865079851,3,6.331,940,70,242985.2994823472,87.0,19,263,265,245,8,28,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1109,50664597.68708316,3,14.081,2062,70,88442424.85074222,138.0,19,2311,956,551,9,20,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1110,46442547.87982623,3,6.87,1015,33,23223095.754404947,84.0,19,2014,1028,1095,10,4,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1111,12666149.42177079,3,9.371,2113,70,66174622.75187665,102.0,19,2450,279,1079,11,1,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1112,63330747.10885395,3,45.448,1786,70,404266390.3912672,102.0,19,203,1780,316,11,22,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1113,35887423.361683905,3,30.196,447,70,125584447.20085175,103.0,19,881,137,811,11,27,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1114,844409.961451386,3,6.01,117,63,321555.53537049505,105.0,44,136,1364,720,12,7,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1115,7388587.162699628,3,11.667,378,22,4255425.110983296,128.0,19,1050,2266,872,12,12,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1116,42220498.072569296,3,15.284,2056,70,188568946.11603743,105.0,19,355,2048,1279,12,20,0.1916589131922642,0.0,0.0,0.0,0.0,0.0
1117,40109473.16894084,4,12.297,1469,70,575767100.6303959,119.0,19,1174,1023,104,2,1,0.0899341163567215,0.0,0.0,0.0,0.0,0.0
1118,16888199.22902772,4,3.88,1496,69,21954658.99773604,115.0,19,234,690,504,5,3,0.0899341163567215,0.0,0.0,0.0,0.0,0.0
1119,158326867.77213487,4,15.349,2065,70,321653877.4656306,137.0,19,2038,1268,1083,5,24,0.0899341163567215,0.0,0.0,0.0,0.0,0.0
1120,1899922.4132656185,4,0.6,552,55,168881.9922902772,141.0,19,175,577,1086,11,28,0.0899341163567215,0.0,0.0,0.0,0.0,0.0
1121,63330747.10885395,4,11.312,212,70,103680910.89320688,134.0,19,202,2241,198,12,10,0.0899341163567215,0.0,0.0,0.0,0.0,0.0
1122,1055512.4518142324,5,8.746,1325,70,7978871.946252218,71.0,19,1020,332,1225,3,13,0.0007012851488886,0.0,0.0,0.0,0.0,0.0
1123,40109473.16894084,6,14.353,8,70,369427257.6652023,99.0,19,1193,1120,1264,1,13,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1124,5277562.259071162,6,15.308,739,70,13513379.712493423,104.0,19,831,1820,597,2,1,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1125,8444099.61451386,6,3.652,2113,70,546780.782338616,94.0,19,1869,42,913,3,6,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1126,527756.2259071162,6,3.965,1579,70,1286720.3433592364,85.0,19,2349,1954,939,4,5,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1127,33776398.45805544,6,21.002,1890,70,95758200.6534908,130.0,19,1951,718,1108,5,24,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1128,422204.980725693,6,2.884,2135,3,633307.4710885395,109.0,19,2033,442,629,6,2,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1129,29554348.65079851,6,10.334,23,70,68571750.63864407,132.0,19,2187,2246,824,6,7,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1130,37998448.265312366,6,9.017,8,70,173662777.613902,111.0,19,1081,1120,677,6,20,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1131,13721661.873585025,6,52.928,447,70,121392521.7189696,112.0,19,1149,1292,1141,7,12,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1132,25332298.84354158,6,9.189,2056,70,80474179.80385487,122.0,19,1890,2261,564,7,24,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1133,48553572.78345469,6,9.835,2113,70,42741477.90853577,104.0,27,1566,404,824,7,26,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1134,6386650.411914581,6,2.184,197,69,112944.05439393011,105.0,19,906,2207,682,8,9,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1135,21110249.036284648,6,11.493,1469,70,52798624.31806156,99.0,19,1064,1023,1088,9,6,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1136,15832686.777213488,6,4.536,1803,70,13228992.992601115,112.0,19,1493,1285,949,9,10,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1137,37998.44826531237,6,2.329,1930,27,1477717.4325399254,150.0,43,1337,1578,82,9,15,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1138,71774846.72336781,6,4.689,2056,70,39338195.443225846,111.0,19,1507,1481,982,9,18,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1139,16888199.22902772,6,6.002,378,69,15431592.04552408,118.0,19,1629,541,756,9,18,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1140,14777174.325399255,6,8.989,1371,33,403469.6347059904,127.0,19,2124,518,1083,9,20,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1141,2612750.0814489387,6,11.548,1301,70,6024444.980999817,99.0,19,1998,1784,1083,9,30,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1142,61219722.20522548,6,15.743,1518,70,48075499.52865447,118.0,19,749,1538,398,10,11,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1143,101329195.37416632,6,8.248,2056,70,32858868.927017078,106.0,19,1976,1339,311,11,1,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1144,84440996.14513859,6,9.996,74,70,48980937.10904486,138.0,19,1486,234,308,11,22,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1145,75996896.53062473,6,3.1,2113,8,2841234.750868262,189.0,19,888,2154,755,12,6,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1146,84440996.14513859,6,23.222,1005,70,433616121.6202068,189.0,19,1724,1216,69,12,20,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1147,63330747.10885395,6,8.92,447,70,157878483.97157928,132.0,19,201,1610,38,12,25,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1148,23221273.939913116,6,14.428,2113,70,252095429.56498075,130.0,19,1160,1177,1108,12,27,0.1822167319598476,0.0,0.0,0.0,0.0,0.0
1149,63330747.10885395,8,14.336,531,1,32839821.14931164,109.0,19,2060,409,824,1,13,0.0046166361227515,0.0,0.0,0.0,0.0,0.0
1150,27443323.74717005,8,10.611,829,70,7921464.735022946,95.0,19,2260,1262,461,5,17,0.0046166361227515,0.0,0.0,0.0,0.0,0.0
1151,37998448.265312366,8,7.867,1301,70,11709489.933118768,96.0,19,2365,1041,871,8,9,0.0046166361227515,0.0,0.0,0.0,0.0,0.0
1152,18999224.132656183,8,6.839,902,70,55002.75386403965,94.0,19,185,1670,1266,11,21,0.0046166361227515,0.0,0.0,0.0,0.0,0.0
1153,2118571.8176589366,9,4.395,194,69,1490660.1262240715,90.0,19,579,2058,578,9,3,0.0001310182461384,0.0,0.0,0.0,0.0,0.0
1154,27443323.74717005,10,46.304,2113,70,43403210.32995167,90.0,19,922,1143,977,8,30,0.0102903078047729,0.0,0.0,0.0,0.0,0.0
1155,23221273.939913116,10,36.424,1395,70,73674769.13663343,89.0,19,1867,1833,39,9,5,0.0102903078047729,0.0,0.0,0.0,0.0,0.0
1156,80218946.33788167,11,13.182,1005,70,72654918.22851619,140.0,19,1724,2206,545,3,1,0.0063858419449015,0.0,0.0,0.0,0.0,0.0
1157,16888199.22902772,12,8.552,447,70,39687268.18821514,104.0,19,48,533,894,4,19,0.0058610384743117,0.0,0.0,0.0,0.0,0.0
1158,2591074.0777384816,12,10.376,739,70,2696625.3229199047,100.0,19,1591,1556,390,10,4,0.0058610384743117,0.0,0.0,0.0,0.0,0.0
1159,46442547.87982623,12,7.154,1496,70,24300073.107439272,98.0,19,2472,2154,996,10,11,0.0058610384743117,0.0,0.0,0.0,0.0,0.0
1160,12666149.42177079,13,80.018,923,70,23932659.77808725,83.0,19,309,969,328,3,29,0.088932287877997,0.0,0.0,0.0,0.0,0.0
1161,52775622.59071162,13,13.186,1518,70,90777237.39337943,108.0,19,1620,781,39,7,10,0.088932287877997,0.0,0.0,0.0,0.0,0.0
1162,52775622.59071162,13,91.482,2178,70,897117229.0557181,84.0,23,762,1827,936,10,22,0.088932287877997,0.0,0.0,0.0,0.0,0.0
1163,52775622.59071162,14,18.881,1463,24,166046491.08304718,88.0,19,1580,1658,824,3,22,0.0325734824514413,0.0,0.0,0.0,0.0,0.0
1164,56997672.39796855,14,11.52,1518,70,204558313.16159827,113.0,19,1679,2264,428,12,6,0.0325734824514413,0.0,0.0,0.0,0.0,0.0
1165,17943711.680841953,16,10.907,1022,70,100535984.09970264,97.0,19,1463,2246,824,3,8,0.0487539964052368,0.0,0.0,0.0,0.0,0.0
1166,31665373.554426976,16,33.993,1899,70,63547585.25387996,110.0,19,2156,953,686,7,31,0.0487539964052368,0.0,0.0,0.0,0.0,0.0
1167,73885871.62699628,16,16.746,2113,70,384839839.93146914,128.0,19,1504,1830,939,11,15,0.0487539964052368,0.0,0.0,0.0,0.0,0.0
1168,29554348.65079851,16,8.649,1469,70,5775196.270628404,85.0,19,2475,2269,1259,12,5,0.0487539964052368,0.0,0.0,0.0,0.0,0.0
1169,163917234.82598883,0,98.065,2184,70,573710321.8909609,126.0,19,2330,1520,549,6,19,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1170,1844068.8917923744,0,22.714,1463,24,41969825.72413826,95.0,11,2196,865,225,7,4,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1171,34832412.40052263,0,8.358,447,70,82423744.86060578,97.0,19,1816,470,290,7,24,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1172,14342758.047274023,0,18.7,1765,70,34062935.72507899,86.0,19,714,1262,209,7,24,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1173,20489654.353248604,0,8.557,8,64,29415929.24396722,95.0,19,633,278,720,8,21,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1174,81958617.41299441,0,23.052,1343,70,154708889.10861623,112.0,19,1569,484,693,8,26,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1175,450772.3957714693,0,14.984,447,40,4181774.5362632144,81.0,56,2002,329,650,9,4,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1176,59419997.62442096,0,4.796,104,70,11309406.098890604,126.0,19,336,1462,143,9,11,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1177,16391723.482598884,0,11.026,2148,3,13808266.972780615,95.0,19,2264,409,939,9,30,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1178,71713790.23637012,0,23.191,71,20,320792460.25696164,103.0,19,110,2056,720,10,8,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1179,96301375.46026844,0,14.914,1518,20,14734927.982629769,154.0,19,1951,768,596,10,9,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1180,30734481.52987291,0,22.477,2184,70,90288999.88201924,84.0,19,1286,2246,19,11,6,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1181,28685516.094548047,0,7.786,2113,70,27147839.24912697,101.0,19,2439,244,496,12,25,0.1157639174449604,0.0,0.0,0.0,0.0,0.0
1182,81958617.41299441,1,7.256,915,70,93229560.33273312,106.0,19,1130,1959,731,2,7,0.0994195002748555,0.0,0.0,0.0,0.0,0.0
1183,71713790.23637012,1,25.849,1827,70,659216778.2772871,118.0,19,1925,1480,1081,5,15,0.0994195002748555,0.0,0.0,0.0,0.0,0.0
1184,122937926.11949164,1,13.739,954,70,282314325.70633096,140.0,19,2038,2156,432,5,22,0.0994195002748555,0.0,0.0,0.0,0.0,0.0
1185,81958617.41299441,1,15.036,2178,70,120197336.49940372,89.0,19,1891,1814,116,7,16,0.0994195002748555,0.0,0.0,0.0,0.0,0.0
1186,49175170.44779665,1,9.519,2056,70,46138802.42229243,100.0,19,2317,1268,769,9,18,0.0994195002748555,0.0,0.0,0.0,0.0,0.0
1187,61468963.05974582,2,24.922,1518,70,28912109.13307519,102.0,19,1882,1231,1053,7,10,0.0878805483738277,0.0,0.0,0.0,0.0,0.0
1188,57371032.18909609,2,74.811,2178,70,1032781476.3989264,90.0,19,2037,1955,704,11,25,0.0878805483738277,0.0,0.0,0.0,0.0,0.0
1189,40979308.70649721,3,16.704,1518,70,375160086.1275116,95.0,19,1790,1550,534,2,14,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1190,22538619.788573463,3,19.737,1498,70,131315227.84801996,120.0,19,1183,1028,939,3,13,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1191,24587585.223898325,3,9.351,92,70,4671944.43942511,101.0,19,1798,333,1206,3,20,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1192,16391723.482598884,3,14.459,739,70,44475050.68467039,124.0,19,1974,2139,104,4,3,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1193,81958617.41299441,3,11.148,1518,70,143632477.01627272,117.0,23,1905,598,660,6,30,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1194,81958617.41299441,3,15.902,447,70,271365123.6330396,128.0,19,1791,2159,100,7,1,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1195,112693098.94286732,3,20.189,2113,70,305342258.93051434,104.0,19,2010,1495,630,7,30,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1196,51224135.88312151,3,7.795,1343,70,21998514.54878727,87.0,19,1811,1062,784,8,14,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1197,34832412.40052263,3,9.523,631,70,9910102.036213327,98.0,19,1582,900,1223,8,14,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1198,6146896.305974581,3,11.804,240,3,69554639.63579524,94.0,56,207,1689,308,8,20,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1199,67615.8593657204,3,10.299,1150,7,421203.77557429625,96.0,23,226,229,785,8,20,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1200,26636550.659223188,3,3.226,2056,70,7626066.992355387,89.0,19,89,1704,790,8,21,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1201,51224135.88312151,3,10.746,1395,70,72141724.86339946,96.0,19,108,882,532,8,28,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1202,20489654.353248604,3,15.2,191,70,103989784.27495904,101.0,19,2210,630,1123,10,2,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1203,36881377.83584749,3,46.664,8,70,735568039.109633,120.0,19,363,1366,549,11,19,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1204,102448271.76624304,3,9.825,915,70,170064131.13196343,112.0,19,1183,598,172,12,4,0.2042228459903882,0.0,0.0,0.0,0.0,0.0
1205,10244827.176624302,4,15.894,1518,70,41280260.74963772,96.0,19,682,1650,1141,1,17,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1206,47126205.0124718,4,9.474,8,33,117075260.24973989,117.0,19,1179,1268,282,6,26,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1207,7592519.281282813,4,14.415,378,33,128160630.41896664,112.0,19,1666,2040,1225,9,2,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1208,2458758.5223898324,4,24.266,1179,70,5859528.90367027,99.0,19,1862,786,1220,9,2,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1209,25612067.94156076,4,12.825,2274,70,21975621.457978383,100.0,19,946,36,1002,9,15,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1210,2048965.4353248605,4,9.375,207,70,4137822.1787100607,96.0,19,13,786,824,9,16,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1211,40979308.70649721,4,8.266,1518,70,23338697.762793683,124.0,19,303,123,439,11,6,0.0282944314929278,0.0,0.0,0.0,0.0,0.0
1212,23972895.593300868,6,12.274,915,70,180384120.50765172,110.0,19,437,144,686,1,10,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1213,71713790.23637012,6,12.632,1900,70,9531740.07892624,114.0,19,1925,612,180,2,21,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1214,36881377.83584749,6,3.683,1469,70,13064160.587357167,100.0,19,878,1776,169,3,13,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1215,16391723.482598884,6,8.527,1296,33,53532985.94736667,142.0,19,954,641,682,3,13,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1216,18440688.917923745,6,3.301,1106,70,1883585.2391780496,110.0,19,1125,491,282,3,27,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1217,55322066.75377123,6,8.091,2062,20,30086846.58404086,132.0,19,2031,1676,669,4,15,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1218,4097930.870649721,6,16.344,188,40,44553116.26775627,105.0,19,80,1395,1083,4,16,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1219,20489654.353248604,6,21.148,1395,70,8525439.88053688,135.0,19,524,1990,333,6,3,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1220,92203444.58961871,6,19.097,1518,70,364821547.46773726,117.0,19,1840,781,69,6,4,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1221,297099.9881221048,6,1.262,666,65,706893.0751870769,104.0,64,2485,2312,880,9,2,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1222,266365.50659223186,6,2.019,549,70,1638504.3855279726,105.0,19,1695,2192,670,9,18,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1223,24587585.223898325,6,17.564,447,70,89007660.90634993,123.0,19,2000,449,597,10,9,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1224,12293792.611949164,6,17.933,1620,70,52847551.68718375,100.0,19,227,2234,617,10,16,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1225,69664824.80104525,6,15.025,23,70,98698476.51477848,202.0,4,2187,541,620,11,18,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1226,10244827.176624302,6,4.141,164,70,9864987.915258344,135.0,19,1145,1438,1285,12,11,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1227,8195861.741299442,6,10.4,1313,20,11018604.63051669,90.0,19,2081,2134,682,12,11,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1228,81958617.41299441,6,31.031,522,70,498390717.20426655,138.0,19,1967,2156,1153,12,11,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1229,63517928.49507067,6,16.881,1025,20,19451359.55958665,143.0,19,1919,1831,1151,12,17,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1230,63517928.49507067,6,16.614,2113,70,274756538.4381423,156.0,19,1495,36,824,12,23,0.1459109696337269,0.0,0.0,0.0,0.0,0.0
1231,30734481.52987291,7,9.846,2178,70,5545221.703822307,121.0,19,1277,400,645,4,10,0.0109252750649115,0.0,0.0,0.0,0.0,0.0
1232,49175170.44779665,7,12.368,1101,3,67023491.16457537,76.0,19,236,1919,413,4,10,0.0109252750649115,0.0,0.0,0.0,0.0,0.0
